,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,rangeInDay
113,113,2010-06-16,111.41999816894533,112.41999816894533,111.1999969482422,111.95999908447266,90.3568878173828,216374000,1.220001220703125
114,114,2010-06-17,112.27999877929688,112.33000183105467,111.0500030517578,112.13999938964844,90.50213623046876,263185800,1.279998779296875
115,115,2010-06-18,111.83000183105467,112.12999725341795,111.37000274658205,111.7300033569336,90.60027313232422,174006600,0.7599945068359091
116,116,2010-06-21,113.12000274658205,113.1999969482422,110.79000091552734,111.41000366210938,90.34078216552734,213140700,2.409996032714858
117,117,2010-06-22,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,88.84876251220703,239355400,2.4899978637695312
118,118,2010-06-23,109.63999938964844,110.02999877929688,108.4800033569336,109.2300033569336,88.57305145263672,254639900,1.5499954223632812
119,119,2010-06-24,108.69000244140624,108.83000183105467,107.13999938964844,107.41999816894533,87.10536193847656,268523600,1.6900024414062358
120,120,2010-06-25,107.73999786376952,108.41999816894533,106.7699966430664,107.87000274658205,87.47025299072266,238726500,1.6500015258789205
121,121,2010-06-28,108.02999877929688,108.31999969482422,107.13999938964844,107.52999877929688,87.19453430175781,169218600,1.1800003051757812
122,122,2010-06-29,106.0199966430664,107.51000213623048,103.5500030517578,104.20999908447266,84.50239562988281,373649500,3.9599990844726847
123,123,2010-06-30,103.91999816894533,104.87999725341795,102.87999725341795,103.22000122070312,83.69964599609375,284101700,2.0
124,124,2010-07-01,103.1500015258789,103.48999786376952,101.12999725341795,102.76000213623048,83.32661437988281,382924800,2.3600006103515625
125,125,2010-07-02,103.11000061035156,103.41999816894533,101.62000274658205,102.1999969482422,82.87250518798828,233385200,1.7999954223632812
126,126,2010-07-06,103.63999938964844,104.37000274658205,101.87999725341795,102.87000274658205,83.41582489013672,256935300,2.490005493164091
127,127,2010-07-07,103.12999725341795,106.23999786376952,103.0199966430664,106.11000061035156,86.0430908203125,253769400,3.220001220703111
128,128,2010-07-08,107.0,107.27999877929688,105.91000366210938,107.16000366210938,86.89452362060547,210842100,1.3699951171875
129,129,2010-07-09,107.12999725341795,107.97000122070312,106.93000030517578,107.95999908447266,87.54325103759766,144999900,1.0400009155273438
130,130,2010-07-12,107.5999984741211,108.23999786376952,107.1500015258789,108.02999877929688,87.5999755859375,131283600,1.0899963378906108
131,131,2010-07-13,109.1500015258789,110.08999633789062,108.93000030517578,109.66000366210938,88.92173767089844,213025900,1.1599960327148438
132,132,2010-07-14,109.30999755859376,110.08000183105467,108.86000061035156,109.6500015258789,88.91362762451172,184426800,1.2200012207031108
133,133,2010-07-15,109.61000061035156,110.05999755859376,108.16999816894533,109.68000030517578,88.9379653930664,232337900,1.8899993896484375
134,134,2010-07-16,109.08999633789062,109.20999908447266,106.4499969482422,106.66000366210938,86.48910522460938,282693400,2.7600021362304545
135,135,2010-07-19,107.0500030517578,107.62999725341795,106.22000122070312,107.29000091552734,86.99993133544922,186709000,1.4099960327148295
136,136,2010-07-20,105.87000274658205,108.55999755859376,105.81999969482422,108.4800033569336,87.96490478515625,258162400,2.7399978637695455
137,137,2010-07-21,109.04000091552734,109.06999969482422,106.62999725341795,107.06999969482422,86.82151794433594,264527000,2.440002441406264
138,138,2010-07-22,108.33999633789062,109.94000244140624,108.33000183105467,109.45999908447266,88.75955200195312,274781300,1.6100006103515625
139,139,2010-07-23,109.23999786376952,110.56999969482422,108.93000030517578,110.41000366210938,89.52989959716797,222020800,1.6399993896484375
140,140,2010-07-26,110.5999984741211,111.66999816894533,110.29000091552734,111.55999755859376,90.46241760253906,184445700,1.379997253417983
141,141,2010-07-27,112.16999816894533,112.29000091552734,111.11000061035156,111.5500030517578,90.4542999267578,204855600,1.1800003051757812
142,142,2010-07-28,111.31999969482422,111.66000366210938,110.45999908447266,110.83000183105467,89.87046813964844,163056200,1.2000045776367188
143,143,2010-07-29,111.5199966430664,111.81999969482422,109.41000366210938,110.29000091552734,89.43258666992188,220149100,2.4099960327148438
144,144,2010-07-30,109.16999816894533,110.86000061035156,108.9800033569336,110.2699966430664,89.41637420654297,220070600,1.8799972534179688
145,145,2010-08-02,111.98999786376952,112.94000244140624,111.54000091552734,112.76000213623048,91.43546295166016,188263200,1.400001525878892
146,146,2010-08-03,112.4800033569336,112.7699966430664,111.8499984741211,112.22000122070312,90.99759674072266,146657300,0.9199981689453125
147,147,2010-08-04,112.52999877929688,113.11000061035156,112.16000366210938,112.97000122070312,91.60577392578124,158171700,0.9499969482421875
148,148,2010-08-05,112.25,112.91000366210938,112.08000183105467,112.8499984741211,91.50846099853516,140473800,0.8300018310547017
149,149,2010-08-06,111.73999786376952,112.56999969482422,110.91999816894533,112.38999938964844,91.13542175292967,239728300,1.650001525878892
150,150,2010-08-09,112.91999816894533,113.18000030517578,112.31999969482422,112.98999786376952,91.6219711303711,120800400,0.8600006103515625
151,151,2010-08-10,112.02999877929688,112.9800033569336,111.37000274658205,112.37999725341795,91.1273422241211,242916300,1.6100006103515483
152,152,2010-08-11,110.6500015258789,110.69000244140624,109.12000274658205,109.3000030517578,88.62982177734375,273406900,1.5699996948241903
153,153,2010-08-12,107.6500015258789,109.0199966430664,107.5999984741211,108.62999725341795,88.08650970458984,239542600,1.4199981689453125
154,154,2010-08-13,108.29000091552734,108.95999908447266,108.18000030517578,108.30999755859376,87.8270263671875,158698500,0.779998779296875
155,155,2010-08-16,107.56999969482422,108.61000061035156,107.18000030517578,108.26000213623048,87.78648376464844,147895300,1.4300003051757812
156,156,2010-08-17,109.19000244140624,110.38999938964844,108.87999725341795,109.58999633789062,88.86495208740234,172270300,1.510002136230483
157,157,2010-08-18,109.54000091552734,110.37999725341795,108.91000366210938,109.79000091552734,89.02715301513672,182922100,1.4699935913085795
158,158,2010-08-19,109.22000122070312,109.48999786376952,107.43000030517578,107.87999725341795,87.47833251953125,265847600,2.059997558593736
159,159,2010-08-20,107.55999755859376,107.94000244140624,106.75,107.52999877929688,87.19453430175781,209714200,1.1900024414062358
160,160,2010-08-23,108.04000091552734,108.56999969482422,107.06999969482422,107.12000274658205,86.86207580566406,163490300,1.5
161,161,2010-08-24,105.9499969482422,106.38999938964844,104.97000122070312,105.52999877929688,85.57276153564453,280677800,1.4199981689453125
162,162,2010-08-25,104.9499969482422,106.33999633789062,104.29000091552734,105.94000244140624,85.90523529052734,272234800,2.0499954223632812
163,163,2010-08-26,106.44000244140624,106.58000183105467,104.87999725341795,105.2300033569336,85.32951354980469,224439500,1.7000045776367188
164,164,2010-08-27,105.88999938964844,106.97000122070312,104.30999755859376,106.86000061035156,86.65126037597656,272649000,2.660003662109361
165,165,2010-08-30,106.58000183105467,106.91000366210938,105.3000030517578,105.30999755859376,85.3943862915039,167238600,1.6100006103515767
166,166,2010-08-31,104.91999816894533,105.9800033569336,104.48999786376952,105.30999755859376,85.3943862915039,273933100,1.4900054931640767
167,167,2010-09-01,106.7300033569336,108.61000061035156,106.66000366210938,108.45999908447266,87.94866943359375,256828100,1.9499969482421875
168,168,2010-09-02,108.72000122070312,109.48999786376952,108.48999786376952,109.47000122070312,88.7676773071289,156112200,1.0
169,169,2010-09-03,110.54000091552734,110.98999786376952,109.9499969482422,110.88999938964844,89.91912841796875,212197300,1.0400009155273153
170,170,2010-09-07,110.37000274658205,110.51000213623048,109.5500030517578,109.63999938964844,88.90552520751953,141973700,0.9599990844726847
171,171,2010-09-08,109.86000061035156,110.8499984741211,109.80999755859376,110.41000366210938,89.52989959716797,149924400,1.0400009155273295
172,172,2010-09-09,111.6500015258789,111.68000030517578,110.62000274658205,110.91999816894533,89.94345092773438,147017900,1.0599975585937358
173,173,2010-09-10,111.12000274658205,111.61000061035156,110.87000274658205,111.4800033569336,90.39755249023438,127819000,0.739997863769517
174,174,2010-09-13,112.58000183105467,112.9499969482422,112.12999725341795,112.72000122070312,91.4030303955078,178503500,0.8199996948242472
175,175,2010-09-14,112.5,113.29000091552734,112.08000183105467,112.6500015258789,91.3462905883789,209823600,1.2099990844726705
176,176,2010-09-15,112.31999969482422,113.20999908447266,111.9800033569336,113.08000183105467,91.69497680664062,168608400,1.2299957275390625
177,177,2010-09-16,112.7300033569336,113.12000274658205,112.3499984741211,113.0500030517578,91.67061614990234,199962900,0.7700042724609517
178,178,2010-09-17,113.04000091552734,113.1500015258789,112.18000030517578,112.48999786376952,91.70484924316406,195836900,0.970001220703125
179,179,2010-09-20,112.87999725341795,114.45999908447266,112.5199966430664,114.20999908447266,93.10704803466795,214555200,1.94000244140625
180,180,2010-09-21,114.3000030517578,114.83999633789062,113.51000213623048,113.9800033569336,92.91958618164062,268389100,1.329994201660142
181,181,2010-09-22,113.8000030517578,114.44000244140624,113.0999984741211,113.41999816894533,92.46305847167967,191322400,1.340003967285142
182,182,2010-09-23,112.48999786376952,113.66999816894533,112.18000030517578,112.5,91.71304321289062,202354300,1.4899978637695455
183,183,2010-09-24,113.75,114.9000015258789,113.6500015258789,114.81999969482422,93.6043472290039,209671800,1.25
184,184,2010-09-27,114.86000061035156,114.98999786376952,114.16000366210938,114.2699966430664,93.15596771240234,128761800,0.829994201660142
185,185,2010-09-28,114.41999816894533,115.04000091552734,113.18000030517578,114.66999816894533,93.48208618164062,209207500,1.8600006103515625
186,186,2010-09-29,114.37999725341795,114.91000366210938,114.0199966430664,114.47000122070312,93.31903076171876,179665800,0.8900070190429688
187,187,2010-09-30,115.0500030517578,115.79000091552734,113.58999633789062,114.12999725341795,93.04182434082033,287106700,2.2000045776367188
188,188,2010-10-01,114.98999786376952,115.12000274658205,113.93000030517578,114.61000061035156,93.43314361572266,174638700,1.1900024414062642
189,189,2010-10-04,114.37000274658205,114.8499984741211,113.18000030517578,113.75,92.73206329345705,166153200,1.6699981689453125
190,190,2010-10-05,114.8000030517578,116.31999969482422,114.66999816894533,116.04000091552734,94.59893035888672,229634100,1.650001525878892
191,191,2010-10-06,116.0199966430664,116.33000183105467,115.55999755859376,116.02999877929688,94.59078216552734,148626600,0.7700042724609091
192,192,2010-10-07,116.5,116.52999877929688,115.19000244140624,115.88999938964844,94.47665405273438,164860000,1.3399963378906392
193,193,2010-10-08,116.0500030517578,116.86000061035156,115.61000061035156,116.54000091552734,95.00655364990234,177760100,1.25
194,194,2010-10-11,116.72000122070312,116.97000122070312,116.25,116.6500015258789,95.09622192382812,103098300,0.720001220703125
195,195,2010-10-12,116.2699966430664,117.3499984741211,115.6500015258789,117.01000213623048,95.38968658447266,182210000,1.6999969482421875
196,196,2010-10-13,117.66000366210938,118.5500030517578,117.37999725341795,117.91999816894533,96.1315460205078,194347200,1.1700057983398438
197,197,2010-10-14,117.80999755859376,118.01000213623048,116.72000122070312,117.45999908447266,95.75653839111328,217764300,1.290000915527358
198,198,2010-10-15,118.27999877929688,118.3499984741211,116.76000213623048,117.6999969482422,95.95218658447266,243705000,1.5899963378906108
199,199,2010-10-18,117.73999786376952,118.66999816894533,117.30999755859376,118.27999877929688,96.4250259399414,141204800,1.3600006103515625
200,200,2010-10-19,117.19000244140624,117.8499984741211,116.0199966430664,116.7300033569336,95.16144561767578,280604700,1.8300018310546875
201,201,2010-10-20,116.94000244140624,118.44000244140624,116.87000274658205,117.87000274658205,96.0907745361328,200051800,1.5699996948241903
202,202,2010-10-21,118.4000015258789,119.08999633789062,117.20999908447266,118.12999725341795,96.30274200439452,221585500,1.8799972534179688
203,203,2010-10-22,118.30999755859376,118.52999877929688,118.0,118.3499984741211,96.48210906982422,108212400,0.529998779296875
204,204,2010-10-25,119.13999938964844,119.76000213623048,118.61000061035156,118.6999969482422,96.76744079589844,151145700,1.1500015258789205
205,205,2010-10-26,118.0999984741211,118.83999633789062,117.87000274658205,118.72000122070312,96.78372192382812,158982900,0.9699935913085795
206,206,2010-10-27,117.88999938964844,118.51000213623048,117.26000213623048,118.37999725341795,96.50652313232422,190024000,1.25
207,207,2010-10-28,119.05999755859376,119.11000061035156,117.83000183105467,118.4000015258789,96.52285766601562,168576000,1.2799987792968892
208,208,2010-10-29,118.27999877929688,118.72000122070312,118.06999969482422,118.48999786376952,96.59622192382812,144305500,0.6500015258789062
209,209,2010-11-01,119.06999969482422,119.75,117.8499984741211,118.52999877929688,96.62884521484376,174074800,1.9000015258789062
210,210,2010-11-02,119.41999816894533,119.75,119.0999984741211,119.47000122070312,97.3951416015625,158345900,0.6500015258789062
211,211,2010-11-03,119.68000030517578,120.0199966430664,118.4499969482422,119.9499969482422,97.78645324707033,226702800,1.5699996948242045
212,212,2010-11-04,121.27999877929688,122.31999969482422,119.97000122070312,122.26000213623048,99.66964721679688,215039400,2.3499984741210938
213,213,2010-11-05,122.33999633789062,122.91999816894533,122.18000030517578,122.72000122070312,100.04463958740234,180654100,0.7399978637695455
214,214,2010-11-08,122.33999633789062,122.69000244140624,121.94000244140624,122.48999786376952,99.85714721679688,156107100,0.75
215,215,2010-11-09,122.81999969482422,122.9499969482422,121.12000274658205,121.61000061035156,99.13973999023438,186621600,1.8299942016601562
216,216,2010-11-10,121.58000183105467,122.16000366210938,120.66000366210938,122.0999984741211,99.5392074584961,221387400,1.5
217,217,2010-11-11,121.0500030517578,121.81999969482422,120.68000030517578,121.63999938964844,99.16417694091795,158017600,1.1399993896484375
218,218,2010-11-12,120.81999969482422,121.3499984741211,119.6500015258789,120.1999969482422,97.99026489257812,239068800,1.6999969482421875
219,219,2010-11-15,120.58000183105467,121.0500030517578,119.9800033569336,120.02999877929688,97.85166931152344,163940800,1.0699996948242045
220,220,2010-11-16,119.29000091552734,119.48999786376952,117.58999633789062,118.16000366210938,96.32721710205078,299566200,1.900001525878892
