time,open,high,low,close,Plot,Plot,Plot,Plot,SMA #1,SMA #2,SMA #3,VWAP
2024-02-06T12:00:00-05:00,4937.86,4943.04,4935.43,4942.71,NaN,NaN,1e+21,NaN,4944.490999999996,4924.546599999999,4873.147149999999,4943.89930734258
2024-02-06T12:30:00-05:00,4942.69,4943.64,4938.9,4940.04,NaN,NaN,NaN,NaN,4942.997999999996,4926.4277999999995,4874.166699999999,4943.655020875651
2024-02-06T13:00:00-05:00,4940.1,4944.79,4939.19,4943.06,NaN,NaN,NaN,NaN,4942.138999999996,4928.375799999999,4875.1753499999995,4943.503979341378
2024-02-06T13:30:00-05:00,4943.18,4949.91,4943.18,4949.57,NaN,NaN,NaN,NaN,4942.875999999996,4930.043599999999,4876.233399999999,4943.818424547378
2024-02-06T14:00:00-05:00,4949.65,4949.94,4935.65,4939.93,NaN,NaN,NaN,NaN,4942.586999999997,4931.315799999999,4877.277349999999,4943.579259747903
2024-02-06T14:30:00-05:00,4939.89,4947.24,4937.32,4946.2,NaN,NaN,NaN,NaN,4942.780999999997,4933.126399999999,4878.344049999999,4943.466330909731
2024-02-06T15:00:00-05:00,4946.26,4949.51,4944.72,4946.1,NaN,NaN,NaN,NaN,4943.526999999996,4934.836599999999,4879.459649999999,4943.751651899995
2024-02-06T15:30:00-05:00,4946.06,4954.48,4941.01,4954.1,NaN,NaN,NaN,1e+21,4944.683999999997,4936.488999999999,4880.6185,4944.484526067286
2024-02-06T16:00:00-05:00,4954.21,4954.25,4954.15,4954.24,NaN,NaN,NaN,NaN,4945.384999999997,4937.982,4881.747799999999,4945.7965224672125
2024-02-07T09:30:00-05:00,4976.75,4979.13,4969.05,4973.71,NaN,NaN,NaN,NaN,4948.965999999997,4939.685999999999,4882.96195,4974.361269904678
2024-02-07T10:00:00-05:00,4973.75,4994.44,4970.22,4994.39,NaN,NaN,NaN,NaN,4954.133999999996,4941.871999999999,4884.3102499999995,4977.245112427951
2024-02-07T10:30:00-05:00,4994.51,4995.04,4985.58,4987.14,NaN,NaN,NaN,NaN,4958.843999999996,4943.874,4885.551399999999,4980.305099979223
2024-02-07T11:00:00-05:00,4987.18,4990.98,4983.43,4986.05,NaN,1e+21,NaN,NaN,4963.142999999996,4945.812999999999,4886.78555,4981.389112127342
2024-02-07T11:30:00-05:00,4986.13,4992.83,4983.87,4990.82,NaN,NaN,NaN,NaN,4967.267999999996,4947.6322,4887.96485,4982.132900337683
2024-02-07T12:00:00-05:00,4990.43,4992.95,4987.06,4988.21,NaN,NaN,1e+21,NaN,4972.095999999996,4949.360199999999,4889.1177,4983.024460083781
2024-02-07T12:30:00-05:00,4988.21,4990.58,4982.88,4990.25,NaN,NaN,NaN,NaN,4976.500999999997,4951.038199999999,4890.2744999999995,4983.391930821122
2024-02-07T13:00:00-05:00,4990.55,4996.45,4986.22,4996.45,NaN,NaN,NaN,NaN,4981.535999999996,4952.843599999999,4891.441349999999,4984.135702183367
2024-02-07T13:30:00-05:00,4997.12,4998.65,4991.66,4995.5,NaN,NaN,NaN,NaN,4985.675999999996,4954.337799999999,4892.615,4984.996055334175
2024-02-07T14:00:00-05:00,4995.59,4997.22,4993.39,4994.27,NaN,NaN,NaN,NaN,4989.678999999996,4955.747199999999,4893.82825,4985.727368742437
2024-02-07T14:30:00-05:00,4994.47,4998.45,4992.84,4997.83,NaN,NaN,NaN,NaN,4992.090999999997,4956.963199999999,4895.07925,4986.404548469473
2024-02-07T15:00:00-05:00,4997.82,4999.89,4994.48,4996.51,NaN,NaN,NaN,NaN,4992.302999999997,4958.005199999999,4896.3456,4987.298862227785
2024-02-07T15:30:00-05:00,4996.62,4997.73,4991.02,4994.92,NaN,NaN,NaN,1e+21,4993.0809999999965,4958.886799999999,4897.541549999999,4988.459919576387
2024-02-07T16:00:00-05:00,4995.1,4995.1,4995.05,4995.05,NaN,NaN,NaN,NaN,4993.980999999997,4959.612799999999,4898.655199999999,4989.472336727258
2024-02-08T09:30:00-05:00,4995.16,4997.49,4990.4,4994.03,NaN,NaN,NaN,NaN,4994.301999999998,4960.473599999999,4899.758199999999,4993.413477045917
2024-02-08T10:00:00-05:00,4993.81,4996.55,4991.07,4992.91,NaN,NaN,NaN,NaN,4994.771999999997,4961.2804,4900.8241499999995,4993.586597919904
2024-02-08T10:30:00-05:00,4992.95,4995.94,4988.08,4995.71,NaN,NaN,NaN,NaN,4995.3179999999975,4962.035799999999,4901.900449999999,4993.383353189915
2024-02-08T11:00:00-05:00,4995.88,4996,4987.09,4987.46,NaN,1e+21,NaN,NaN,4994.418999999998,4962.490399999999,4902.932999999999,4993.0232867585855
2024-02-08T11:30:00-05:00,4987.42,4992.84,4987.11,4992.33,NaN,NaN,NaN,NaN,4994.101999999997,4962.903199999999,4903.922,4992.636278145638
2024-02-08T12:00:00-05:00,4992.34,4995.41,4989.65,4994.64,NaN,NaN,1e+21,NaN,4994.138999999997,4963.3186,4904.9163,4992.607983012026
2024-02-08T12:30:00-05:00,4994.6,4995.16,4988.37,4989.66,NaN,NaN,NaN,NaN,4993.321999999997,4963.931999999999,4905.87175,4992.539609145951
2024-02-08T13:00:00-05:00,4989.64,4996.46,4989.5,4994.37,NaN,NaN,NaN,NaN,4993.107999999997,4964.646999999999,4906.8214,4992.628354976794
2024-02-08T13:30:00-05:00,4994.37,4997.31,4993.07,4995.16,NaN,NaN,NaN,NaN,4993.131999999997,4965.543599999999,4907.7753999999995,4992.8269121194735
2024-02-08T14:00:00-05:00,4995.29,4996.61,4992.14,4992.48,NaN,NaN,NaN,NaN,4992.874999999997,4966.814399999999,4908.6921999999995,4992.895792754635
2024-02-08T14:30:00-05:00,4992.49,4997.42,4989.76,4996.68,NaN,NaN,NaN,NaN,4993.139999999998,4968.270999999999,4909.5867499999995,4992.945744831714
2024-02-08T15:00:00-05:00,4996.66,4999.68,4996.43,4998.35,NaN,NaN,NaN,NaN,4993.6839999999975,4969.671999999999,4910.45245,4993.360455315833
2024-02-08T15:30:00-05:00,4998.34,5000.4,4992.86,4998.51,NaN,NaN,NaN,1e+21,4993.963999999998,4970.912599999999,4911.284,4993.959008291225
2024-02-08T16:00:00-05:00,4998.07,4998.07,4997.92,4997.92,NaN,NaN,NaN,NaN,4995.009999999998,4972.0318,4912.09675,4994.493760107895
2024-02-09T09:30:00-05:00,5004.17,5008.58,5000.34,5008.58,NaN,NaN,NaN,NaN,4996.6349999999975,4973.301599999999,4912.950150000001,5004.54032022423
2024-02-09T10:00:00-05:00,5009.09,5011.62,5005.83,5010.65,NaN,NaN,NaN,NaN,4998.235999999997,4974.690599999999,4913.81855,5006.3887118233415
2024-02-09T10:30:00-05:00,5010.92,5013.99,5009.5,5013.86,NaN,NaN,NaN,NaN,5000.655999999997,4976.037399999999,4914.69275,5008.027095609609
2024-02-09T11:00:00-05:00,5013.76,5015.9,5010.12,5011.14,NaN,1e+21,NaN,NaN,5002.332999999997,4977.273799999999,4915.54935,5009.084350483532
2024-02-09T11:30:00-05:00,5011.2,5012.81,5007.32,5010.03,NaN,NaN,NaN,NaN,5003.819999999998,4978.374999999999,4916.2663999999995,5009.292757075853
2024-02-09T12:00:00-05:00,5010.02,5015.14,5008.14,5015.14,NaN,NaN,1e+21,NaN,5006.0859999999975,4979.6448,4917.0416,5009.47408913692
2024-02-09T12:30:00-05:00,5015.14,5018.61,5013.2,5018.55,NaN,NaN,NaN,NaN,5008.272999999998,4981.1718,4917.87965,5010.157586514128
2024-02-09T13:00:00-05:00,5018.56,5021.81,5017.08,5021.15,NaN,NaN,NaN,NaN,5010.552999999998,4982.738399999999,4918.70455,5010.87680211108
2024-02-09T13:30:00-05:00,5021.18,5023.02,5018.98,5021.03,NaN,NaN,NaN,NaN,5012.8049999999985,4984.2738,4919.5274,5011.682277843795
2024-02-09T14:00:00-05:00,5021.06,5025.17,5020.43,5024.72,NaN,NaN,NaN,NaN,5015.484999999998,4985.995400000001,4920.376499999999,5012.436447149368
2024-02-09T14:30:00-05:00,5024.8,5030.06,5024.78,5026.41,NaN,NaN,NaN,NaN,5017.267999999997,4987.673000000001,4921.2412,5013.482051299059
2024-02-09T15:00:00-05:00,5026.47,5026.76,5021.91,5024.98,NaN,NaN,NaN,NaN,5018.700999999997,4989.228,4922.142150000001,5014.414916330308
2024-02-09T15:30:00-05:00,5024.72,5027.09,5020.84,5026.12,NaN,NaN,NaN,1e+21,5019.926999999997,4990.9924,4923.002,5016.098727974939
2024-02-09T16:00:00-05:00,5026.27,5026.62,5026.27,5026.62,NaN,NaN,NaN,NaN,5021.474999999997,4992.6706,4923.8773,5017.5214177289245
2024-02-12T09:30:00-05:00,5026.82,5028.35,5024.79,5028.03,NaN,NaN,NaN,NaN,5023.274999999997,4994.4304,4924.7570000000005,5026.774950547353
2024-02-12T10:00:00-05:00,5028.29,5028.29,5023.98,5026.86,NaN,NaN,NaN,NaN,5024.446999999997,4996.106400000001,4925.607300000001,5026.451419168527
2024-02-12T10:30:00-05:00,5026.87,5035.31,5026.87,5034.76,NaN,NaN,NaN,NaN,5026.0679999999975,4997.8102,4926.52865,5027.672959554135
2024-02-12T11:00:00-05:00,5034.79,5042.78,5032.59,5042.13,NaN,1e+21,NaN,NaN,5028.165999999997,4999.8542,4927.4871,5029.510242885201
2024-02-12T11:30:00-05:00,5042.32,5048.39,5042.09,5046.31,NaN,NaN,NaN,NaN,5030.693999999997,5001.856400000001,4928.4412,5031.976171028635
2024-02-12T12:00:00-05:00,5046.38,5048.21,5040.8,5042.77,NaN,NaN,1e+21,NaN,5032.498999999997,5003.7898000000005,4929.38455,5033.67763715613
2024-02-12T12:30:00-05:00,5042.78,5045.91,5040.7,5045.91,NaN,NaN,NaN,NaN,5034.448999999998,5005.626,4930.375100000001,5034.560406272062
2024-02-12T13:00:00-05:00,5045.87,5047.91,5039.25,5039.32,NaN,NaN,NaN,NaN,5035.882999999997,5007.3276000000005,4931.342250000001,5035.5351120490595
2024-02-12T13:30:00-05:00,5039.29,5039.44,5030.45,5034.9,NaN,NaN,NaN,NaN,5036.760999999997,5008.551399999999,4932.2628,5035.407818165832
2024-02-12T14:00:00-05:00,5034.87,5035.21,5016.83,5024.75,NaN,NaN,NaN,NaN,5036.573999999997,5009.1586,4933.1477,5034.695609222873
2024-02-12T14:30:00-05:00,5024.73,5026.66,5018.1,5019.26,NaN,NaN,NaN,NaN,5035.696999999997,5009.8009999999995,4933.969800000001,5033.818348086622
2024-02-12T15:00:00-05:00,5019.24,5025.18,5018.99,5023.09,NaN,NaN,NaN,NaN,5035.319999999997,5010.5418,4934.820500000001,5032.989702347481
2024-02-12T15:30:00-05:00,5023.11,5025.85,5019.24,5022.46,NaN,NaN,NaN,1e+21,5034.0899999999965,5011.174599999999,4935.656150000001,5031.139386860975
2024-02-12T16:00:00-05:00,5022.2,5022.23,5021.83,5021.83,NaN,NaN,NaN,NaN,5032.059999999996,5011.847,4936.497950000001,5029.777158308009
2024-02-13T09:30:00-05:00,4954.6,4963.55,4949.27,4951.58,NaN,NaN,NaN,NaN,5022.586999999997,5011.0736,4936.96165,4956.02744124493
2024-02-13T10:00:00-05:00,4951.64,4962.24,4945.53,4962.18,NaN,NaN,NaN,NaN,5014.527999999997,5010.388199999999,4937.4616000000005,4954.331653691693
2024-02-13T10:30:00-05:00,4962.52,4965.95,4958.42,4958.67,NaN,NaN,NaN,NaN,5005.803999999996,5009.651599999999,4937.93465,4956.951453844631
2024-02-13T11:00:00-05:00,4958.8,4970.19,4958.8,4968.67,NaN,1e+21,NaN,NaN,4998.738999999997,5009.1395999999995,4938.45495,4958.565464338595
2024-02-13T11:30:00-05:00,4968.64,4971.3,4962.9,4964.13,NaN,NaN,NaN,NaN,4991.661999999997,5008.4655999999995,4938.84025,4959.750289377373
2024-02-13T12:00:00-05:00,4964.07,4964.47,4957.22,4958.29,NaN,NaN,1e+21,NaN,4985.015999999997,5007.7011999999995,4939.1773,4959.910854418853
2024-02-13T12:30:00-05:00,4958.29,4966.21,4954.64,4956.04,NaN,NaN,NaN,NaN,4978.693999999997,5006.923599999999,4939.481750000001,4960.035683009842
2024-02-13T13:00:00-05:00,4956.09,4957.49,4953.3,4955.59,NaN,NaN,NaN,NaN,4971.943999999997,5006.134399999999,4939.7836,4959.642800272618
2024-02-13T13:30:00-05:00,4955.56,4955.87,4946.65,4948.93,NaN,NaN,NaN,NaN,4964.590999999997,5005.2324,4940.03295,4958.964250604507
2024-02-13T14:00:00-05:00,4948.88,4948.88,4931.19,4934.52,NaN,NaN,NaN,NaN,4955.859999999997,5004.064600000001,4940.21095,4957.129241219292
2024-02-13T14:30:00-05:00,4934.5,4942.3,4924.01,4926.29,NaN,NaN,NaN,NaN,4953.3309999999965,5002.6762,4940.32665,4955.203463194577
2024-02-13T15:00:00-05:00,4926.36,4928.03,4920.31,4926.4,NaN,NaN,NaN,NaN,4949.752999999997,5001.455,4940.479,4952.406618473691
2024-02-13T15:30:00-05:00,4926.3,4953.78,4925.24,4953.69,NaN,NaN,NaN,1e+21,4949.2549999999965,5000.6822,4940.8028,4950.596203028491
2024-02-13T16:00:00-05:00,4953.78,4953.78,4953.13,4953.16,NaN,NaN,NaN,NaN,4947.703999999997,4999.852600000001,4941.1801000000005,4950.976100417172
2024-02-14T09:30:00-05:00,4978.98,4984.98,4970.84,4980.67,NaN,NaN,NaN,NaN,4949.357999999997,4999.6728,4941.679099999999,4978.820337889085
2024-02-14T10:00:00-05:00,4982.52,4991.85,4978.39,4989.04,NaN,NaN,NaN,NaN,4952.432999999997,4999.5662,4942.2720500000005,4980.87747171648
2024-02-14T10:30:00-05:00,4989.25,4990.64,4971.62,4971.62,NaN,NaN,NaN,NaN,4953.990999999996,4999.0954,4942.78505,4981.124187500527
2024-02-14T11:00:00-05:00,4969.59,4975.08,4963.98,4974.11,NaN,1e+21,NaN,NaN,4955.842999999997,4998.728,4943.3129,4978.971270412102
2024-02-14T11:30:00-05:00,4974.17,4975.57,4965.44,4965.44,NaN,NaN,NaN,NaN,4957.493999999997,4998.1032000000005,4943.7035,4977.900964742172
2024-02-14T12:00:00-05:00,4965.51,4971.94,4956.45,4971.89,NaN,NaN,1e+21,NaN,4961.230999999997,4997.5740000000005,4944.0836,4976.388613142823
2024-02-14T12:30:00-05:00,4971.95,4975.41,4970.83,4974,NaN,NaN,NaN,NaN,4966.001999999997,4997.0838,4944.51725,4976.085822207043
2024-02-14T13:00:00-05:00,4974.07,4977.29,4967.13,4971.17,NaN,NaN,NaN,NaN,4970.478999999997,4996.5488000000005,4944.90685,4975.718601542302
2024-02-14T13:30:00-05:00,4971.33,4983.09,4971.2,4978.02,NaN,NaN,NaN,NaN,4972.911999999997,4995.937600000001,4945.34005,4975.983205272938
2024-02-14T14:00:00-05:00,4978.21,4979.61,4965.19,4979,NaN,NaN,NaN,NaN,4975.495999999997,4995.3046,4945.82585,4975.686089944234
2024-02-14T14:30:00-05:00,4979.08,4983.1,4977.2,4981.34,NaN,NaN,NaN,NaN,4975.5629999999965,4994.654200000001,4946.327200000001,4976.014146573366
2024-02-14T15:00:00-05:00,4981.39,4993.98,4979.06,4992.4,NaN,NaN,NaN,NaN,4975.898999999997,4994.2794,4946.89925,4976.918854888689
2024-02-14T15:30:00-05:00,4992.48,5002.4,4987.48,5002.23,NaN,NaN,NaN,1e+21,4978.959999999996,4994.1234,4947.53725,4980.532408481675
2024-02-14T16:00:00-05:00,5002.52,5002.52,5000.14,5000.63,NaN,NaN,NaN,NaN,4981.611999999996,4993.833200000001,4948.15585,4983.811880422442
2024-02-15T09:30:00-05:00,5004.86,5015.58,5002.56,5007.25,NaN,NaN,NaN,NaN,4985.792999999997,4993.6072,4948.78355,5008.8611797789235
2024-02-15T10:00:00-05:00,5007.74,5016.47,5006.91,5007.48,NaN,NaN,NaN,NaN,4989.351999999997,4993.3338,4949.41775,5010.043063457951
2024-02-15T10:30:00-05:00,5007.55,5010.6,5004.31,5009.31,NaN,NaN,NaN,NaN,4992.882999999997,4993.0994,4949.9891,5009.539176629737
2024-02-15T11:00:00-05:00,5009.28,5010.33,4999.44,5005.78,NaN,1e+21,NaN,NaN,4996.343999999997,4992.720600000001,4950.547149999999,5008.5383980829765
2024-02-15T11:30:00-05:00,5005.76,5012.58,5004.63,5009.5,NaN,NaN,NaN,NaN,4999.4919999999975,4992.3824,4951.132,5008.569655196077
2024-02-15T12:00:00-05:00,5009.46,5015.96,5008.12,5015.55,NaN,NaN,1e+21,NaN,5003.146999999998,4992.1938,4951.7228,5008.950357846695
2024-02-15T12:30:00-05:00,5015.61,5017.36,5011.67,5011.88,NaN,NaN,NaN,NaN,5006.200999999997,4991.909000000001,4952.25215,5009.473229403357
2024-02-15T13:00:00-05:00,5011.89,5025.53,5010.92,5025.49,NaN,NaN,NaN,NaN,5009.5099999999975,4991.8864,4952.8676000000005,5010.383396646093
2024-02-15T13:30:00-05:00,5025.53,5027.58,5020.82,5024.49,NaN,NaN,NaN,NaN,5011.735999999997,4991.815600000001,4953.47595,5011.444667023067
2024-02-15T14:00:00-05:00,5024.55,5028.51,5021.06,5026.07,NaN,NaN,NaN,NaN,5014.279999999997,4991.799800000001,4954.10935,5012.469675333453
2024-02-15T14:30:00-05:00,5026.13,5032.72,5025.62,5029.65,NaN,NaN,NaN,NaN,5016.519999999998,4991.6976,4954.828399999999,5013.628980566313
2024-02-15T15:00:00-05:00,5029.87,5029.94,5023.04,5027.26,NaN,NaN,NaN,NaN,5018.497999999998,4991.400200000001,4955.518549999999,5014.679207613759
2024-02-15T15:30:00-05:00,5027.17,5031.06,5022.58,5030.15,NaN,NaN,NaN,1e+21,5020.581999999997,4991.077000000001,4956.242799999999,5017.00627554113
2024-02-15T16:00:00-05:00,5030.29,5030.29,5029.72,5029.72,NaN,NaN,NaN,NaN,5022.975999999997,4990.816000000001,4956.954349999999,5018.664889711226
2024-02-16T09:30:00-05:00,5029.46,5029.49,5003.72,5006.96,NaN,NaN,NaN,NaN,5022.721999999997,4990.037000000001,4957.512849999999,5017.273270950871
2024-02-16T10:00:00-05:00,5005,5015.72,4999.52,5012.95,NaN,NaN,NaN,NaN,5022.461999999998,4989.509600000001,4958.127199999999,5014.282133640318
2024-02-16T10:30:00-05:00,5012.96,5021.96,5008.84,5019.93,NaN,NaN,NaN,NaN,5023.266999999997,4989.2102,4958.776549999999,5014.977634788014
2024-02-16T11:00:00-05:00,5020.06,5030.84,5020.01,5029.49,NaN,1e+21,NaN,NaN,5023.666999999997,4989.305000000001,4959.4692,5017.1714486495
2024-02-16T11:30:00-05:00,5029.52,5035.2,5027.31,5032.82,NaN,NaN,NaN,NaN,5024.499999999997,4989.576200000001,4960.150999999999,5019.236986412287
2024-02-16T12:00:00-05:00,5032.74,5033.91,5028.43,5032.57,NaN,NaN,1e+21,NaN,5025.149999999997,4989.765800000001,4960.852349999999,5020.5347214394105
2024-02-16T12:30:00-05:00,5032.53,5033.27,5027.15,5028.73,NaN,NaN,NaN,NaN,5025.057999999997,4989.891200000001,4961.5518999999995,5021.3813793837835
2024-02-16T13:00:00-05:00,5028.68,5028.77,5018.03,5026.79,NaN,NaN,NaN,NaN,5025.010999999997,4989.990400000001,4962.21815,5021.553040154346
2024-02-16T13:30:00-05:00,5026.71,5033.68,5026.34,5033.68,NaN,NaN,NaN,NaN,5025.363999999996,4991.632400000001,4962.900849999999,5022.142742086488
2024-02-16T14:00:00-05:00,5033.73,5038.7,5033.73,5036.68,NaN,NaN,NaN,NaN,5026.059999999997,4993.122400000001,4963.593349999999,5023.278170433878
2024-02-16T14:30:00-05:00,5036.63,5037.34,5010.75,5015.7,NaN,NaN,NaN,NaN,5026.933999999997,4994.263000000001,4964.184149999999,5023.239825156105
2024-02-16T15:00:00-05:00,5015.74,5017.25,5010.84,5016.11,NaN,NaN,NaN,NaN,5027.249999999996,4995.211800000001,4964.7652499999995,5022.504333244177
2024-02-16T15:30:00-05:00,5016.35,5017.21,5000.51,5004.59,NaN,NaN,NaN,1e+21,5025.715999999997,4996.021000000001,4965.3000999999995,5019.433511415203
2024-02-16T16:00:00-05:00,5005.48,5005.57,5005.48,5005.56,NaN,NaN,NaN,NaN,5023.322999999997,4996.966400000001,4965.810299999999,5017.214309412325
2024-02-20T09:30:00-05:00,4985.57,4993.71,4972.03,4976.59,NaN,NaN,NaN,NaN,5017.699999999997,4997.377400000001,4966.169499999999,4981.270106847325
2024-02-20T10:00:00-05:00,4976.29,4976.95,4968.71,4971.6,NaN,NaN,NaN,NaN,5011.602999999997,4997.697600000001,4966.401999999999,4977.663743149973
2024-02-20T10:30:00-05:00,4971.69,4980.21,4967.4,4979.84,NaN,NaN,NaN,NaN,5006.713999999997,4998.315800000002,4966.660149999999,4976.614242880043
2024-02-20T11:00:00-05:00,4979.92,4982.85,4975.75,4979.01,NaN,1e+21,NaN,NaN,5001.935999999997,4999.205600000002,4966.915499999999,4976.968224200309
2024-02-20T11:30:00-05:00,4979.01,4979.31,4966.87,4967.1,NaN,NaN,NaN,NaN,4995.277999999997,5000.021800000001,4967.108899999999,4976.4429980854775
2024-02-20T12:00:00-05:00,4967.05,4967.25,4957.78,4960.26,NaN,NaN,1e+21,NaN,4987.635999999997,5000.699000000001,4967.295199999999,4974.64805539559
2024-02-20T12:30:00-05:00,4960.2,4965.84,4955.02,4964.91,NaN,NaN,NaN,NaN,4982.556999999998,5000.9234000000015,4967.510799999999,4973.433836974677
2024-02-20T13:00:00-05:00,4964.81,4969.2,4959.59,4961.87,NaN,NaN,NaN,NaN,4977.132999999997,5001.097600000001,4967.691549999999,4972.674569770072
2024-02-20T13:30:00-05:00,4961.87,4968.88,4957.72,4968.55,NaN,NaN,NaN,NaN,4973.528999999998,5000.855200000002,4967.891349999998,4972.01885557138
2024-02-20T14:00:00-05:00,4968.61,4970.01,4962.5,4969.45,NaN,NaN,NaN,NaN,4969.917999999998,5000.4634000000015,4968.134099999998,4971.643456241616
2024-02-20T14:30:00-05:00,4969.55,4977.33,4967.05,4976.71,NaN,NaN,NaN,NaN,4969.929999999998,5000.565200000001,4968.422499999999,4971.69791968699
2024-02-20T15:00:00-05:00,4977.28,4978.36,4972.56,4976.96,NaN,NaN,NaN,NaN,4970.465999999998,5000.622200000001,4968.686949999999,4971.986000167336
2024-02-20T15:30:00-05:00,4977.77,4978.04,4961.6,4975.85,NaN,NaN,NaN,1e+21,4970.066999999997,5000.830400000001,4968.9547999999995,4971.702373033933
2024-02-20T16:00:00-05:00,4976.07,4976.07,4975.52,4975.52,NaN,NaN,NaN,NaN,4969.717999999997,5000.903000000002,4969.195849999999,4972.329459047364
